,lr,knn,ridge,rf,gb,adaboost,xgb,catboost,mpl
mae,0.014837830561531873,0.013917611637976925,0.013677572375207073,0.013949984526234083,0.015039114499821524,0.01564271339668791,0.015312664350026838,0.01551311155821787,0.014151900180137384
mase,0.8312464361645818,0.7796938390700046,0.7662463353470335,0.7815074362721375,0.8425227852013625,0.876337663313925,0.8578476224242675,0.8690770960833019,0.7928191753445664
zbmae,1.1034080997291666,1.0349764641498371,1.01712606036642,1.0373838583417607,1.118376482535073,1.1632628228277473,1.1387188849600458,1.1536250447364957,1.0523992183740167
smape,146.12233392751352,139.0856369609952,151.5841845906461,158.61882852346116,149.94814361756926,154.14338666730242,142.06265963359942,142.811813576072,163.5035946699116
mda,52.38095238095239,29.57393483709273,51.62907268170426,51.37844611528822,50.877192982456144,46.365914786967416,50.125313283208015,52.63157894736842,53.383458646616546
dmda,51.75,58.0,55.75,53.5,53.5,53.0,54.0,51.75,48.25
