,lr,knn,ridge,rf,gb,adaboost,xgb,catboost,mpl
mae,0.00982797601952504,0.010435660647015338,0.00982219472727193,0.010057906458067853,0.010287102915569897,0.01352226471792039,0.013031997001623193,0.011180034471019314,0.010220473934714884
mase,0.7056113888229957,0.7492408393953157,0.705196313974644,0.7221195219066086,0.7385749579363704,0.9708473004704294,0.9356479386176659,0.802684055650163,0.7337912499151498
zbmae,0.9946933676533226,1.0561973708568928,0.9941082407615587,1.017964718925017,1.041161783683213,1.3685937983411935,1.3189736074894325,1.1315357420861787,1.0344182379909652
smape,170.75251490133746,143.90038577605117,176.55506855702413,171.2101756145251,160.71777557910977,156.54517298967704,148.4074667665984,148.3168402224246,168.1036183436192
mda,53.1328320802005,24.06015037593985,53.63408521303258,50.6265664160401,54.63659147869674,49.373433583959894,51.62907268170426,48.87218045112782,53.383458646616546
dmda,51.5,55.25,55.0,55.0,54.25,44.0,53.5,50.0,48.0
